Date,Package,Title,,
2018/7/31,biglmm,Bounded Memory Linear and Generalized Linear Models,,
2018/7/31,dhh,A Heavy-Headed Distribution,,
2018/7/31,flifo,Don't Get Stuck with Stacks in R,,
2018/7/31,uniformly,Uniform Sampling,,
2018/7/30,cregg,"Simple Conjoint Tidying, Analysis, and Visualization",,
2018/7/30,CrossClustering,A Partial Clustering Algorithm,,
2018/7/30,cytofan,Plot Fan Plots for Cytometry Data using 'ggplot2',,
2018/7/30,dcmodify,Modify Data Using Externally Defined Modification Rules,,
2018/7/30,debugr,"Debug Tool to Watch Objects/Expressions While Running an R
Script",,
2018/7/30,dotCall64,Enhanced Foreign Function Interface Supporting Long Vectors,,
2018/7/30,draw,Wrapper Functions for Producing Graphics,,
2018/7/30,glassoFast,Fast Graphical LASSO,,
2018/7/30,gren,Adaptive Group-Regularized Logistic Elastic Net Regression,,
2018/7/30,growthcurver,Simple Metrics to Summarize Growth Curves,,
2018/7/30,IntClust,Integration of Multiple Data Sets with Clustering Techniques,,
2018/7/30,logitnorm,Functions for the Logitnormal Distribution,,
2018/7/30,MultipleBubbles,Test and Detection of Explosive Behaviors for Time Series,,
2018/7/30,poolVIM,"Gene-Based Association Tests using the Actual Impurity Reduction
(AIR) Variable Importance",,
2018/7/30,QuClu,Quantile-Based Clustering Algorithms,,
2018/7/30,roloc,Convert Colour Specification to Colour Name,,
2018/7/30,Rspc,Nelson Rules for Control Charts,,
2018/7/30,ruin,Simulation of Various Risk Processes,,
2018/7/30,stinepack,"Stineman, a Consistently Well Behaved Method of Interpolation",,
2018/7/30,syt,Standard Young Tableaux,,
2018/7/29,copulaedas,Estimation of Distribution Algorithms Based on Copulas,,
2018/7/29,RcppCNPy,Read-Write Support for 'NumPy' Files via 'Rcpp',,
2018/7/29,sylly,Hyphenation and Syllable Counting for Text Analysis,,
2018/7/29,tensorA,Advanced Tensor Arithmetic with Named Indices,,
2018/7/28,catR,"Generation of IRT Response Patterns under Computerized Adaptive
Testing",,
2018/7/28,Hapi,"Inference of Chromosome-Length Haplotypes Using Genomic Data of
Single Gamete Cells",,
2018/7/28,RanglaPunjab,Displays Palette of 5 Colors,,
2018/7/28,SurvTrunc,Analysis of Doubly Truncated Data,,
2018/7/28,woeBinning,"Supervised Weight of Evidence Binning of Numeric Variables and
Factors",,
2018/7/27,BinQuasi,Analyzing Replicated ChIP Sequencing Data Using Quasi-Likelihood,,
2018/7/27,CSeqpat,Frequent Contiguous Sequential Pattern Mining of Text,,
2018/7/27,funLBM,Model-Based Co-Clustering of Functional Data,,
2018/7/27,MMDvariance,"Detecting Differentially Variable Genes Using the Mixture of
Marginal Distributions",,
2018/7/27,RPS,Resistant Procrustes Superimposition,,
2018/7/27,RSentiment,Analyse Sentiment of English Sentences,,
2018/7/27,UnitCircle,Check if Roots of a Polynomial Lie Outside the Unit Circle,,
2018/7/26,basicTrendline,"Add Trendline and Confidence Interval of Basic Regression Models
to Plot",,
2018/7/26,CEC,Cross-Entropy Clustering,,
2018/7/26,clusterCrit,Clustering Indices,,
2018/7/26,conjoint,An Implementation of Conjoint Analysis Method,,
2018/7/26,dnr,"Simulate Dynamic Networks using Exponential Random Graph Models
(ERGM) Family",,
2018/7/26,INLABMA,Bayesian Model Averaging with INLA,,
2018/7/26,lspls,LS-PLS Models,,
2018/7/26,NeuralNetTools,Visualization and Analysis Tools for Neural Networks,,
2018/7/26,numOSL,Numeric Routines for Optically Stimulated Luminescence Dating,,
2018/7/26,penalizedSVM,Feature Selection SVM using Penalty Functions,,
2018/7/26,prozor,Minimal Protein Set Explaining Peptide Spectrum Matches,,
2018/7/26,reconstructr,Session Reconstruction and Analysis,,
2018/7/26,stepp,Subpopulation Treatment Effect Pattern Plot (STEPP),,
2018/7/25,measures,Performance Measures for Statistical Learning,,
2018/7/24,aftgee,"Accelerated Failure Time Model with Generalized Estimating
Equations",,
2018/7/24,ERSA,Exploratory Regression 'Shiny' App,,
2018/7/24,mvst,Bayesian Inference for the Multivariate Skew-t Model,,
2018/7/24,safer,"Encrypt and Decrypt Strings, R Objects and Files",,
2018/7/24,sigQC,Quality Control Metrics for Gene Signatures,,
2018/7/23,meta4diag,Meta-Analysis for Diagnostic Test Studies,,
2018/7/23,moonBook,Functions and Datasets for the Book by Keon-Woong Moon,,
2018/7/23,textclean,Text Cleaning Tools,,
2018/7/23,WordR,Rendering Word Documents with R Inline Code,,
2018/7/23,xmrr,Generate XMR Control Chart Data from Time-Series Data,,
2018/7/22,CAinterprTools,"Graphical Aid in Correspondence Analysis Interpretation and
Significance Testings",,
2018/7/22,ggiraphExtra,Make Interactive 'ggplot2'. Extension to 'ggplot2' and 'ggiraph',,
2018/7/22,linkspotter,Bivariate Correlations Calculation and Visualization,,
2018/7/22,rbit,Binary Indexed Tree,,
2018/7/22,survutils,Utility Functions for Survival Analysis,,
2018/7/22,ztable,Zebra-Striped Tables in LaTeX and HTML Formats,,
2018/7/21,elmNNRcpp,The Extreme Learning Machine Algorithm,,
2018/7/20,calibrateBinary,Calibration for Computer Experiments with Binary Responses,,
2018/7/20,FKF,Fast Kalman Filter,,
2018/7/20,lazy,Lazy Learning for Local Regression,,
2018/7/20,MortalityGaps,The Double-Gap Life Expectancy Forecasting Model,,
2018/7/20,POCRE,Penalized Orthogonal-Components Regression,,
2018/7/20,ppls,Penalized Partial Least Squares,,
2018/7/20,spind,Spatial Methods and Indices,,
2018/7/19,ApacheLogProcessor,Process the Apache Web Server Log Files,,
2018/7/19,BE,Bioequivalence Study Data Analysis,,
2018/7/19,bor,Transforming Behavioral Observation Records into Data Matrices,,
2018/7/19,GWASinlps,"Nonlocal Prior Based Iterative SNP Selection Tool for
Genome-Wide Association Studies",,
2018/7/19,happytime,Two Games to Relieve the Boredom,,
2018/7/19,logistf,Firth's Bias-Reduced Logistic Regression,,
2018/7/19,portes,"Portmanteau Tests for Univariate and Multivariate Time. Series
Models",,
2018/7/19,sdmpredictors,Species Distribution Modelling Predictor Datasets,,
2018/7/19,tkrplot,TK Rplot,,
2018/7/19,tmvmixnorm,Sampling from Truncated Multivariate Normal and t Distributions,,
2018/7/18,binhf,Haar-Fisz Functions for Binomial Data,,
2018/7/18,binman,A Binary Download Manager,,
2018/7/18,CliftLRD,"Complex-Valued Wavelet Lifting Estimators of the Hurst Exponent
for Irregularly Sampled Time Series",,
2018/7/18,CNLTreg,Complex-Valued Wavelet Lifting for Signal Denoising,,
2018/7/18,CNLTtsa,"Complex-Valued Wavelet Lifting for Univariate and Bivariate Time
Series Analysis",,
2018/7/18,IntNMF,Integrative Clustering of Multiple Genomic Dataset,,
2018/7/18,liftLRD,"Wavelet Lifting Estimators of the Hurst Exponent for Regularly
and Irregularly Sampled Time Series",,
2018/7/18,r4lineups,Statistical Inference on Lineup Fairness,,
2018/7/18,r511,"Work with the Bay Area Transportation Commission Application
Programming Interface",,
2018/7/18,rmpw,Causal Mediation Analysis Using Weighting Approach,,
2018/7/18,robotstxt,"A 'robots.txt' Parser and 'Webbot'/'Spider'/'Crawler'
Permissions Checker",,
2018/7/18,TangPoemR,Write Chinese Tang Poems,,
2018/7/18,tatest,Two-Group Ta-Test,,
2018/7/17,abctools,Tools for ABC Analyses,,
2018/7/17,BioPET,Biomarker Prognostic Enrichment Tool,,
2018/7/17,Boruta,Wrapper Algorithm for All Relevant Feature Selection,,
2018/7/17,CATkit,Chronomics Analysis Toolkit (CAT): Periodicity Analysis,,
2018/7/17,chemCal,Calibration Functions for Analytical Chemistry,,
2018/7/17,CodeDepends,"Analysis of R Code for Reproducible Research and Code
Comprehension",,
2018/7/17,dgo,Dynamic Estimation of Group-Level Opinion,,
2018/7/17,rcorpora,A Collection of Small Text Corpora of Interesting Data,,
2018/7/17,rmda,Risk Model Decision Analysis,,
2018/7/17,RTransProb,Analyze and Forecast Credit Migrations,,
2018/7/16,dmm,Dyadic Mixed Model for Pedigree Data,,
2018/7/16,GCalignR,Simple Peak Alignment for Gas-Chromatography Data,,
2018/7/16,InterSIM,Simulation of Inter-Related Genomic Datasets,,
2018/7/16,keyring,Access the System Credential Store from R,,
2018/7/16,MSwM,Fitting Markov Switching Models,,
2018/7/16,rFerns,Random Ferns Classifier,,
2018/7/15,EnvStats,"Package for Environmental Statistics, Including US EPA Guidance",,
2018/7/15,GreedyExperimentalDesign,Greedy Experimental Design Construction,,
2018/7/15,GreedyExperimentalDesignJARs,GreedyExperimentalDesign JARs,,
2018/7/15,sValues,Measures of the Sturdiness of Regression Coefficients,,
2018/7/14,splm,Econometric Models for Spatial Panel Data,,
2018/7/13,DTWUMI,"Imputation of Multivariate Time Series Based on Dynamic Time
Warping",,
2018/7/13,googlenlp,An Interface to Google's Cloud Natural Language API,,
2018/7/13,htree,Historical Tree Ensembles for Longitudinal Data,,
2018/7/13,ofGEM,"A Meta-Analysis Approach with Filtering for Identifying
Gene-Level Gene-Environment Interactions with Genetic
Association Data",,
2018/7/13,pompom,Person-Oriented Method and Perturbation on the Model,,
2018/7/12,descomponer,Seasonal Adjustment by Frequency Analysis,,
2018/7/12,MAGNAMWAR,A Pipeline for Meta-Genome Wide Association,,
2018/7/12,multifluo,"Dealing with Several Images of a Same Object Constituted of
Different Zones",,
2018/7/12,penalized,"L1 (Lasso and Fused Lasso) and L2 (Ridge) Penalized Estimation
in GLMs and in the Cox Model",,
2018/7/12,qGaussian,The q-Gaussian Distribution,,
2018/7/12,washeR,Time Series Outlier Detection,,
2018/7/12,xdcclarge,Estimating a (c)DCC-GARCH Model in Large Dimensions,,
2018/7/11,DTWBI,Imputation of Time Series Based on Dynamic Time Warping,,
2018/7/11,dygraphs,Interface to 'Dygraphs' Interactive Time Series Charting Library,,
2018/7/11,erah,"Automated Spectral Deconvolution, Alignment, and Metabolite
Identification in GC/MS-Based Untargeted Metabolomics",,
2018/7/11,highriskzone,Determining and Evaluating High-Risk Zones,,
2018/7/11,nabor,"Wraps 'libnabo', a Fast K Nearest Neighbour Library for Low
Dimensions",,
2018/7/11,polyPK,"The Pharmacokinetics (PK) of Multi-Component Drugs Using a
Metabolomics Approach",,
2018/7/11,tauturri,Get Data Out of 'Tautulli' (Formerly 'PlexPy'),,
2018/7/11,tweet2r,"Twitter Collector for R and Export to 'SQLite', 'postGIS' and
'GIS' Format",,
2018/7/11,xkcd,Plotting ggplot2 Graphics in an XKCD Style,,
2018/7/10,adlift,An Adaptive Lifting Scheme Algorithm,,
2018/7/10,banter,BioAcoustic EveNT ClassifiER,,
2018/7/10,cetcolor,CET Perceptually Uniform Colour Maps,,
2018/7/10,FPCA3D,Three Dimensional Functional Component Analysis,,
2018/7/10,imsig,"Immune Cell Gene Signatures for Profiling the Microenvironment
of Solid Tumours",,
2018/7/10,netdep,Testing for Network Dependence,,
2018/7/10,nlt,A Nondecimated Lifting Transform for Signal Denoising,,
2018/7/10,RGeckoboard,R API for Geckoboard,,
2018/7/10,rt.test,Robustified t-Test,,
2018/7/10,syllabifyr,Syllabifier for CMU Dictionary Transcriptions,,
2018/7/9,CommonJavaJars,Useful Libraries for Building a Java Based GUI under R,,
2018/7/9,corrgram,Plot a Correlogram,,
2018/7/9,Metrics,Evaluation Metrics for Machine Learning,,
2018/7/9,sidier,"Substitution and Indel Distances to Infer Evolutionary
Relationships",,
2018/7/8,flatxml,Tools for Working with XML Files as R Dataframes,,
2018/7/8,sft,Functions for Systems Factorial Technology Analysis of Data,,
2018/7/8,tuneR,Analysis of Music and Speech,,
2018/7/7,betaboost,Boosting Beta Regression,,
2018/7/7,jeek,"A Fast and Scalable Joint Estimator for Integrating Additional
Knowledge in Learning Multiple Related Sparse Gaussian
Graphical Models",,
2018/7/7,LCAextend,"Latent Class Analysis (LCA) with Familial Dependence in Extended
Pedigrees",,
2018/7/7,rggobi,Interface Between R and 'GGobi',,
2018/7/7,SQB,Sequential Bagging on Regression,,
2018/7/6,AcousticNDLCodeR,Coding Sound Files for Use with NDL,,
2018/7/6,agridat,Agricultural Datasets,,
2018/7/6,meaRtools,Micro-Electro Array (MEA) Analysis,,
2018/7/5,alignfigR,Visualizing Multiple Sequence Alignments with 'ggplot2',,
2018/7/5,ExtMallows,"An Extended Mallows Model and Its Hierarchical Version for
Ranked Data Aggregation",,
2018/7/5,gppm,Gaussian Process Panel Modeling,,
2018/7/5,IntegratedMRF,"Integrated Prediction using Uni-Variate and Multivariate Random
Forests",,
2018/7/5,mason,Build Data Structures for Common Statistical Analysis,,
2018/7/5,mineCitrus,"Extract and Analyze Median Molecule Intensity from 'citrus'
Output",,
2018/7/5,MMAC,Data for Mathematical Modeling and Applied Calculus,,
2018/7/5,nmixgof,Goodness of Fit Checks for Binomial N-Mixture Models,,
2018/7/5,peRiodiCS,Functions for Generating Periodic Curves,,
2018/7/5,satscanMapper,'SaTScan' (TM) Results Mapper,,
2018/7/5,scRNAtools,Single Cell RNA Sequencing Data Analysis Tools,,
2018/7/5,survMisc,Miscellaneous Functions for Survival Data,,
2018/7/4,epitab,Flexible Contingency Tables for Epidemiology,,
2018/7/4,pointdensityP,Point Density for Geospatial Data,,
2018/7/4,RcppMeCab,'rcpp' Wrapper for 'mecab' Library,,
2018/7/4,Rrdrand,'DRNG' on Intel CPUs with the 'RdRand' Instruction for R,,
2018/7/4,timeordered,Time-Ordered and Time-Aggregated Network Analyses,,
2018/7/3,diffee,"Fast and Scalable Learning of Sparse Changes in High-Dimensional
Gaussian Graphical Model Structure",,
2018/7/3,ggedit,Interactive 'ggplot2' Layer and Theme Aesthetic Editor,,
2018/7/3,horizon,Horizon Search Algorithm,,
2018/7/3,optiRum,Financial Functions & More,,
2018/7/3,rsyslog,Interface to the 'syslog' System Logger,,
2018/7/3,scholar,Analyse Citation Data from Google Scholar,,
2018/7/3,scraEP,Scrape European Parliament Careers,,
2018/7/2,ACA,Abrupt Change-Point or Aberration Detection in Point Series,,
2018/7/2,disco,Discordance and Concordance of Transcriptomic Responses,,
2018/7/2,rde,Reproducible Data Embedding,,
2018/7/2,simule,"A Constrained L1 Minimization Approach for Estimating Multiple
Sparse Gaussian or Nonparanormal Graphical Models",,
2018/7/2,STRMPS,"Analysis of Short Tandem Repeat (STR) Massively Parallel
Sequencing (MPS) Data",,
2018/7/1,CircStats,"Circular Statistics, from ""Topics in Circular Statistics"" (2001)",,
2018/7/1,eChem,Simulations for Electrochemistry Experiments,,
2018/7/1,editrules,"Parsing, Applying, and Manipulating Data Cleaning Rules",,
2018/7/1,GenomicMating,Efficient Breeding by Genomic Mating,,
2018/7/1,ggrasp,"Gaussian-Based Genome Representative Selector with
Prioritization",,
2018/7/1,NBLDA,Negative Binomial Linear Discriminant Analysis,,
2018/7/1,plde,Penalized Log-Density Estimation Using Legendre Polynomials,,
2018/7/1,SimCorrMix,"Simulation of Correlated Data with Multiple Variable Types
Including Continuous and Count Mixture Distributions",,
2018/7/1,spemd,"A Bi-Dimensional Implementation of the Empirical Mode
Decomposition for Spatial Data",,
2018/7/1,tippy,Add Tooltips to 'R markdown' Documents or 'Shiny' Apps,,
2018/7/1,tropicalSparse,Sparse Tropical Algebra,,
2018/6/30,biolink,Create Hyperlinks to Biological Databases and Resources,,
2018/6/30,expands,Expanding Ploidy and Allele-Frequency on Nested Subpopulations,,
2018/6/30,GuardianR,The Guardian API Wrapper,,
2018/6/30,lmm,Linear Mixed Models,,
2018/6/30,svMisc,SciViews - Miscellaneous Functions,,
2018/6/29,bayesboot,An Implementation of Rubin's (1981) Bayesian Bootstrap,,
2018/6/29,flexdashboard,R Markdown Format for Flexible Dashboards,,
2018/6/29,googlesheets,Manage Google Spreadsheets from R,,
2018/6/29,multicmp,"Flexible Modeling of Multivariate Count Data via the
Multivariate Conway-Maxwell-Poisson Distribution",,
2018/6/29,nlcv,Nested Loop Cross Validation,,
2018/6/29,pan,Multiple Imputation for Multivariate Panel or Clustered Data,,
2018/6/29,svrpath,The SVR Path Algorithm,,
2018/6/29,zooimage,Analysis of Numerical Plankton Images,,
2018/6/28,dynOmics,"Fast Fourier Transform to Identify Associations Between Time
Course Omics Data",,
2018/6/28,ropercenter,Reproducible Data Retrieval from the Roper Center Data Archive,,
2018/6/28,SimMultiCorrData,Simulation of Correlated Data with Multiple Variable Types,,
2018/6/28,svIDE,Functions to Ease Interactions Between R and IDE or Code Editors,,
2018/6/28,svTools,Wrappers for Tools in Other Packages for IDE Friendliness,,
2018/6/28,svWidgets,"Management of GUI Widgets, Windows, and Other GUI Resources",,
2018/6/27,BTdecayLasso,"Bradley-Terry Model with Exponential Time Decayed Log-Likelihood
and Adaptive Lasso",,
2018/6/27,cbinom,Continuous Analog of a Binomial Distribution,,
2018/6/27,clogitLasso,Sparse Conditional Logistic Regression for Matched Studies,,
2018/6/27,CytobankAPIstats,"Computes Signaling and Population Stats for Cytometry Data on
Cytobank using 'CytobankAPI'",,
2018/6/27,dineq,Decomposition of (Income) Inequality,,
2018/6/27,dng,Distributions and Gradients,,
2018/6/27,dotwhisker,Dot-and-Whisker Plots of Regression Results,,
2018/6/27,NutrienTrackeR,Food Composition Information and Dietary Assessment,,
2018/6/27,preseqR,Predicting Species Accumulation Curves,,
2018/6/27,readbitmap,"Simple Unified Interface to Read Bitmap Images
(BMP,JPEG,PNG,TIFF)",,
2018/6/26,backpipe,Backward Pipe (Right-to-Left) Operator,,
2018/6/26,epanetReader,Read Epanet Files into R,,
2018/6/26,fancycut,A Fancy Version of 'base::cut',,
2018/6/26,multiROC,"Calculating and Visualizing ROC and PR Curves Across Multi-Class
Classifications",,
2018/6/26,otvPlots,Over Time Variable Plots,,
2018/6/26,RcmdrPlugin.lfstat,'Rcmdr' Plug-in for Low Flow Analysis,,
2018/6/26,sbpiper,Data Analysis Functions for 'SBpipe' Package,,
2018/6/26,schoenberg,Tools for 12-Tone Musical Composition,,
2018/6/26,tableMatrix,Combines 'data.table' and 'matrix' Classes,,
2018/6/26,treeDA,Tree-Based Discriminant Analysis,,
2018/6/26,voxel,Mass-Univariate Voxelwise Analysis of Medical Imaging Data,,
2018/6/25,autoshiny,Automatic Transformation of an 'R' Function into a 'shiny' App,,
2018/6/25,bizdays,Business Days Calculations and Utilities,,
2018/6/25,catcont,"Test, Identify, Select and Mutate Categorical or Continuous
Values",,
