sbid,tenure,expense,COUNT,perperson,entropy,chgexpense,chgcount,churn
6891369185,307,209,154,3.450454546,4.405069469,0,0.375,0
6891388564,306,116.44,220,6.364272727,4.440073093,0.137887228,0.157894737,0
6891390721,307,394.2,60,11.597,2.892025133,0.084068971,-0.166666667,0
6891392463,307,401.05,87,5.63862069,3.656030806,0.005137845,0.16,0
6891395831,307,58.2,8,22.0925,0.61133041,-0.129654554,-0.555555556,0
6891395924,307,193,25,6.1836,2.322062054,0.000829703,0.25,0
6891397145,307,234.33,26,34.75692308,0.665314313,0.041466667,0.083333333,0
6891397822,307,214,81,6.015061728,3.707536761,0,0.446428571,0
6891402119,306,177,163,3.686134969,4.034806252,0,-0.159793814,0
6891402212,307,313.98,86,6.22627907,3.571575562,0.050100334,-0.075268817,0
6891402614,306,204.85,251,2.290159363,5.107074718,-0.0751693,-0.14334471,0
6891407075,306,199,29,19.30793103,2.428523905,-0.070093458,-0.171428571,0
6891410903,306,99,52,8.661923077,2.996603104,0,-0.174603175,0
6891411162,306,301.5,120,10.87366667,3.52082078,0.008361204,0.237113402,0
6891411209,306,106.1,17,18.96176471,1.538636499,-0.232549729,-0.19047619,0
6891412330,306,354,43,10.80627907,2.889497663,-0.523732644,0,0
6891416200,306,214.07,27,8.83,1.608421429,-0.265172319,-0.372093023,0
6891417729,306,99.3,60,7.696833333,3.195775126,-0.003012048,0.034482759,0
6891418765,306,140.34,80,15.527125,3.200074348,0.146756006,0.194029851,0
6891419213,306,377,56,35.03571429,1.402068225,0.780821918,-0.050847458,0
6891419619,306,104,105,5.162952381,3.879999389,-0.158644123,0.141304348,0
6891422620,306,124.86,27,29.38814815,1.43484077,-0.042925034,0.038461539,0
6891423236,306,144.66,82,9.686829268,3.517610523,0.372485769,0.863636364,0
6891423598,306,329,66,10.27136364,2.489604965,-0.049984118,-0.346534653,0
6891423997,306,209,74,3.769054054,3.140355485,0,-0.451851852,0
6891426600,306,89,13,10.13230769,1.922761709,0,-0.235294118,0
6891428108,306,169.96,82,6.469634146,3.283663278,0.011666667,-0.012048193,0
6891431069,306,294,17,19.89352941,1.658179279,0,-0.15,0
6891431658,306,69,38,9.928421053,2.240240203,-0.71229621,-0.025641026,0
6891432025,306,239.65,57,11.38333333,3.065326594,0.006932773,0.163265306,0
6891433329,306,129,63,4.288888889,2.881798097,0,-0.136986301,0
6891433391,306,127.75,43,10.05116279,3.085822604,-0.059347618,0.102564103,0
6891437564,306,294,17,21.93,1.597062049,0,-0.37037037,0
6891438701,306,173.32,58,8.408448276,3.340962824,0.416939176,0.757575758,0
6891440531,306,358.95,44,10.20159091,2.678247384,-0.000139276,-0.063829787,0
6891444665,306,139,153,4.920653595,4.158742193,-0.201608271,-0.1,0
6891447368,306,452.47,82,7.785609756,3.512337282,0.350898668,0.171428571,0
6891533791,306,173,21,18.98190476,2.388178324,0,0.05,0
6891538787,306,148.62,33,14.22333333,2.635659083,0.117863859,-0.25,0
6891539888,305,162.21,111,14.24504505,3.038104917,-0.122145254,0.099009901,0
6891542228,306,164,13,29.81923077,1.779815577,0.100671141,-0.071428571,0
6891545392,306,235.32,63,3.384920635,3.469898519,-0.110691206,-0.26744186,0
6891546046,306,207,59,8.117627119,2.652465958,-0.093298292,0.18,0
6891547298,305,328.18,25,9.4384,2.484446509,0.116258503,-0.285714286,0
6891547934,305,132.79,17,7.714117647,1.328198479,0.003703704,-0.575,0
6891548348,305,359,41,6.476341463,2.663955835,-0.012841312,-0.280701754,0
6891548895,305,307,26,3.538076923,2.43701472,0.026755853,0,0
6891558538,305,302,88,8.010227273,3.606356599,-0.087530592,0.035294118,0
6891560584,305,166,62,19.60580645,2.921365333,-0.017751479,1.137931035,0
6891560639,305,191.1,97,12.00896907,3.535034541,0.011111111,0.515625,0
6891560883,305,40.05,33,10.08484849,2.494587765,0.226270668,-0.195121951,0
6891561604,305,412.45,108,16.06212963,3.066590195,-0.041259879,-0.194029851,0
6891562685,305,209,15,8.142666667,2.223893666,0,-0.285714286,0
6891565767,305,169,62,2.167258065,3.658186177,0,-0.261904762,0
6891567682,305,98.91,52,13.46442308,2.605703139,0.057182557,0.181818182,0
6891570962,305,239,71,13.92394366,3.161255257,-0.083764616,0.014285714,0
6891571193,305,299,97,7.060618557,3.843424782,0,0.328767123,0
6891573316,305,299,15,12.67533333,2.285488339,0,-0.210526316,0
6891573541,305,110.4,21,4.970476191,2.387009802,-0.19002201,-0.25,0
6891573987,305,324.54,40,6.24775,2.740553729,0.08541806,0,0
6891576304,305,88,51,4.949803922,3.055046278,-0.069767442,1.318181818,0
6891577686,305,46.02,31,5.073548387,2.881376943,-0.374473291,-0.088235294,0
6891588506,305,100.7,86,6.871162791,3.523009826,0.017171717,0.146666667,0
6891589905,305,111.95,64,9.8446875,3.190395055,0.130808081,0.122807018,0
6891590395,305,109,57,4.327368421,3.340467553,0,-0.109375,0
6891590943,305,99,90,9.415777778,3.246794145,0,0.125,0
6891591868,305,99,59,4.338983051,3.128023234,-0.238402954,0.017241379,0
6891592449,305,99,40,7.25,2.372199848,0,0.290322581,0
6891592906,305,99,54,6.120925926,3.261893561,0,-0.15625,0
6891593352,305,99,71,13.32859155,3.053845581,-0.489690722,0.126984127,0
6891594045,305,106.63,74,7.983918919,3.595378136,-0.164669017,0.15625,0
6891594586,305,110,97,7.355463918,3.391928542,-0.149594124,0.021052632,0
6891595275,305,223.3,60,5.032333333,3.239932018,1.048623853,0.034482759,0
6891595873,305,99,31,3.94483871,2.686787952,0,-0.060606061,0
6891596442,305,142.8,74,16.5345946,2.702544467,0.103299081,-0.026315789,0
6891597046,305,131.9,87,15.22528736,3.322305975,0.192585895,0.380952381,0
6891597679,305,99,73,10.15506849,3.027281553,0,-0.051948052,0
6891598169,305,146.6,69,14.81710145,3.056065975,0.480808081,0.189655172,0
6891673186,305,209,16,11.99375,2.298858583,0,-0.36,0
6891674158,305,118.25,113,4.050176991,4.016813674,0.098059244,0.107843137,0
6891679509,305,95.29,114,4.162982456,4.068508151,0.019253396,0.096153846,0
6891683132,292,52.9,10,10.695,1.311279653,-0.492322457,-0.6,1
6891683995,304,251.72,76,12.90394737,3.269061511,-0.077948718,1.054054054,0
6891684025,304,294,131,2.488167939,4.114033869,0,-0.242774566,0
6891690417,304,99,56,3.302321429,3.632837251,0,-0.125,0
6891690716,304,136.2,141,5.04106383,4.493032884,-0.291178767,0.194915254,0
6891692148,304,249,16,41.779375,1.260150906,-0.009940358,-0.428571429,0
6891692501,304,229,100,6.9722,3.772896762,0,0.111111111,0
6891693870,304,134,36,5.072222222,2.915851196,0,-0.307692308,0
6891693901,304,299,102,6.537843137,3.451152118,0,0.214285714,0
6891694246,304,171.55,189,5.316243386,4.769811307,-0.033466674,0.092485549,0
6891694866,304,229,93,4.019247312,3.441121328,0,1.513513514,0
6891696469,304,137.15,35,14.88971429,2.095198964,-0.169039685,-0.416666667,0
6891698585,303,136,34,5.503823529,2.666736411,-0.025787966,0.307692308,0
6891698881,304,178,25,7.91,2.399677667,0,0.136363636,0
6891699483,304,310.58,42,6.757142857,2.749053333,-0.051403439,-0.288135593,0
6891699719,304,258.5,19,9.275789474,1.940029642,-0.04938771,-0.457142857,0
6891700125,304,165,77,2.573506494,3.592934056,-0.017857143,-0.0375,0
6891769724,304,294.49,72,11.77388889,3.387832825,-0.00166113,-0.13253012,0
6891771183,303,213.35,44,24.53272727,3.335005811,0.007794048,-0.063829787,0
6891771791,304,194,33,18.26666667,1.930089964,0,-0.195121951,0
6891773018,304,283.9,85,4.788588235,3.744334379,-0.003859649,-0.086021505,0
6891773685,304,149.4,58,12.64689655,2.40186392,-0.091958913,0.318181818,0
6891774119,304,208.95,96,4.362916667,3.712059849,-0.003956526,0.246753247,0
6891776091,304,394.49,16,6.113125,2.023710826,0,-0.5,1
6891776729,304,434.09,172,9.077906977,4.295583219,0.003954855,-0.113402062,0
6891777427,304,299,25,4.4436,2.719659232,0,0.190476191,0
6891777493,304,296,39,7.673333333,3.012812301,0,0.695652174,0
6891778214,304,404.8,123,12.60365854,3.072362158,-0.040530932,-0.145833333,1
6891778442,304,394,161,8.939627329,4.201852964,-0.136154352,-0.063953488,0
6891778778,304,407.99,186,8.783064516,4.398421244,0.018956044,0.062857143,0
6891783268,303,296.39,23,16.72652174,2.419120671,0.001317568,0.277777778,0
6891795956,303,228.2,49,3.572653061,3.070541258,0.137020429,-0.222222222,0
6891796299,303,131.5,13,3.62,1.655048018,0.105042017,-0.133333333,0
6891796383,303,146.34,4,2.9475,0.969782226,-0.011216216,1,0
6891797456,303,129,15,11.03733333,1.759659533,0,-0.25,0
6891798116,303,117.15,74,5.777567568,3.508297157,-0.008463817,0.104477612,0
6891799557,303,51,29,3.664137931,2.597220895,-0.32,-0.194444444,0
6891799583,303,60.97,21,32.54333333,2.150198413,-0.169459202,0.4,0
6891799703,303,389,15,32.41066667,1.527661588,-0.071599045,-0.285714286,0
6891799875,303,117.3,23,15.34130435,2.487324435,-0.054032258,-0.178571429,0
6891800760,303,312,54,6.054074074,3.17354905,0,0.173913044,0
6891801901,303,123.72,23,22.88043478,2.359665737,-0.407669842,-0.394736842,0
6891802972,303,294,126,4.787460318,4.004619992,0,0.05,0
6891804289,303,342.75,81,22.6037037,2.797655089,0.769032258,1.076923077,0
6891811135,303,129.49,94,3.377659575,3.972331729,0.015687505,0.620689655,0
6891811980,303,335.66,102,3.917941177,4.023281459,0.104144737,0.243902439,0
6891814546,303,299,90,13.75788889,3.349947458,0,-0.166666667,0
6891816921,303,309,171,7.697777778,4.028785784,0,0.315384615,0
6891817405,303,198.95,52,5.991153846,3.524386937,-0.150149509,-0.018867925,0
6891820452,303,269.8,79,17.09683544,2.438218567,0.170600486,0.053333333,0
6891820571,303,168,143,7.937622378,3.976417741,-0.008674102,0.1,0
6891822236,303,174.75,162,9.747901235,3.033305564,0.040178571,1.655737705,0
6891824964,303,168,37,30.26324324,1.666428651,0,-0.097560976,0
6891837992,299,120.38,44,11.84318182,2.334096018,-0.068914843,-0.169811321,0
6891850035,299,203.9,92,7.868695652,3.441062078,0.01746507,-0.041666667,0
6891856290,303,129,138,8.057608696,3.863184729,-0.151259951,-0.192982456,0
6891861509,302,354.73,94,15.5656383,3.261180827,0.593289616,0.146341463,0
6891863350,302,334.34,44,12.08090909,2.653156416,0.110100272,0.333333333,1
6891870002,301,102,21,4.885238095,2.416581642,0,0,0
6891871758,302,107,39,7.242307692,2.869955757,0.150537634,-0.093023256,0
6891873192,302,116,31,6.206774194,2.362694006,0,-0.354166667,0
6891873263,302,167,43,7.737209302,3.141987176,0.000899011,-0.245614035,0
6891874338,302,316.5,114,5.945789474,3.948407449,-0.222358722,0.128712871,0
6891874874,302,129,15,9.310666667,1.728273944,-0.037313433,-0.166666667,0
6891875103,302,143.98,75,6.8744,3.667857351,-0.134163209,-0.25,0
6891875815,299,91.49,17,7.970588235,2.019691985,-0.019820013,0.545454546,0
6891876555,299,94,22,11.49272727,2.285850507,0,-0.214285714,0
6891877240,294,99.56,41,6.135121951,3.143822707,-0.190239935,-0.327868852,0
6891877303,294,98.3,10,5.072,1.509333086,0.013402062,-0.090909091,0
6891877304,302,334.01,46,23.61478261,2.53569231,-0.064240489,0,0
6891877686,298,102.8,27,10.22481482,2.388419673,-0.078440161,0.038461539,0
6891877705,299,120.5,60,10.57516667,3.133570449,0.26642144,-0.104477612,0
6891878047,299,110.54,36,5.759444444,2.623678998,0.097715988,1.4,0
6891878563,299,89,31,8.511935484,2.330296355,-0.156158149,-0.162162162,0
6891878830,299,88,15,10.75933333,1.546822244,-0.011235955,0.363636364,0
6891878989,299,89,19,8.814210526,2.183115361,0,-0.568181818,0
6891879144,298,89,27,8.61962963,2.43474017,-0.027853632,-0.15625,0
6891879199,299,142.63,26,13.44307692,2.32408821,-0.156035503,0.130434783,0
6891879207,302,111,15,18.104,1.844888736,0,-0.0625,0
6891883329,302,137.2,78,8.367307692,3.304312329,0.472103004,0.098591549,0
6891884723,302,189,83,7.431686747,3.563149432,-0.010471204,0.024691358,0
6891885236,278,124.15,35,7.845714286,2.651369169,0.312090467,0.52173913,0
6891885375,302,77.3,37,4.113243243,2.942992966,0.126822157,0.057142857,0
6891886157,295,89,29,8.316206897,2.138141642,-0.005808758,-0.147058824,0
6891887221,302,226.6,97,7.080309278,3.824817493,0.030468395,-0.177966102,0
6891887370,302,189.05,58,9.417241379,3.162018449,0.820764712,0.318181818,0
6891890091,301,90.1,47,10.23340426,3.187205895,-0.003869541,-0.096153846,0
6891891928,301,252.34,50,12.8352,2.44499934,-0.035802988,-0.107142857,0
6891895499,301,103.48,36,16.39611111,2.456000536,-0.068167492,-0.333333333,0
6891898447,301,82.35,52,8.773076923,2.40911694,-0.199319397,0.155555556,0
6891899574,301,203.82,41,16.83195122,2.492910922,-0.07535272,0.242424242,0
6891900303,301,320.5,25,9.2836,2.16605933,0.071906355,0.086956522,0
6891907596,301,299,75,16.7672,3.211290703,0,0.875,0
6891907606,301,299,63,9.752857143,3.141280219,-0.042679217,-0.1,0
6891907614,301,299,63,7.630634921,3.342460125,0,0,0
6891907617,301,304,85,14.522,2.875660573,0,-0.12371134,0
6891907626,301,294.49,76,18.54026316,2.635382691,-0.007080481,0.288135593,0
6891907632,301,299,60,27.09383333,2.074988694,-0.002335669,0.153846154,0
6891907637,301,299,27,5.658888889,2.098638177,0,-0.035714286,0
6891907744,301,294,30,13.144,2.323304977,0,-0.25,0
6891907751,301,299,54,11.10240741,3.104907533,-0.091985788,-0.1,0
6891907756,301,299,68,9.907058824,2.40969193,0,-0.227272727,0
6891907766,301,299,38,10.48026316,2.089121994,0,0.117647059,0
6891907786,301,304,34,10.37205882,2.932445185,0.034013605,-0.358490566,0
6891907793,301,306.27,80,10.388875,2.86546612,-0.04588785,-0.08045977,0
6891907798,301,301,34,8.195294118,3.016026785,0.006688963,0.03030303,0
6891907801,301,299,46,7.155217391,3.087286735,0,-0.245901639,0
6891907809,301,301,83,17.99301205,2.972748668,0.005008347,-0.045977011,0
6891907814,301,299,61,17.92032787,2.600876113,0,0.29787234,0
6891907820,301,299,78,12.95769231,2.382569557,0,0.012987013,0
6891907824,301,294,78,14.96423077,2.920840008,0,-0.133333333,0
6891907834,301,294,78,16.95371795,2.253040413,0,0.098591549,0
6891907940,301,294,100,12.7811,3.809717016,0,-0.145299145,0
6891907947,301,328.06,108,16.60314815,3.029247181,0.097190636,0.058823529,0
6891907952,301,299,118,12.1411017,3.620045296,0,0.026086957,0
6891907963,301,299,61,5.927213115,3.256485682,0,0.070175439,0
6891907968,301,299.19,40,13.54225,3.076154956,-0.026992748,-0.310344828,0
6891908550,301,129.11,78,8.16948718,3.311651797,0.03288,0.368421053,0
6891911151,300,227,30,12.78066667,1.876467358,0.046082949,0.666666667,0
6891911688,301,199,54,5.534814815,3.513109255,0,-0.181818182,0
6891913735,301,244.55,87,8.585977012,3.240740148,0.06326087,0.581818182,0
6891915480,300,217,17,4.701764706,2.380155693,0,-0.484848485,0
6891920037,300,110.6,108,5.056944444,4.010948603,-0.137285491,0.018867925,0
6891922205,300,133.5,69,10.44289855,3.057293541,-0.028454989,-0.028169014,0
6891925839,299,133.8,136,3.206617647,4.302963573,-0.2,-0.476923077,0
6891926229,299,144.15,134,3.168358209,4.11239115,-0.004145078,-0.082191781,0
6891926232,300,178.11,76,16.53460526,3.079884706,-0.259294685,0.1875,0
6891926381,299,140.4,226,2.913672566,4.582955232,0.179831933,0.195767196,0
6891926417,299,212.7,278,2.683489209,4.491769494,-0.030758715,-0.010676157,0
6891926659,299,173.7,209,2.635550239,4.282130404,-0.060064935,0.055555556,0
6891926913,300,126.35,45,15.46044444,2.970051537,-0.363476071,-0.181818182,0
6891927049,300,100.2,64,5.6990625,3.293846725,0.012121212,0.391304348,0
6891927091,300,112,30,7.443333333,2.664834713,0,0.578947368,0
6891927132,300,109,13,12.41769231,1.622700801,0,-0.458333333,0
6891928932,300,244,87,8.499655172,2.974149546,0,0.5,0
6891929996,300,175,27,26.56259259,2.475536082,-0.022346369,0.285714286,0
6891931717,300,101,11,8.807272727,1.599441643,0.122222222,-0.083333333,0
6891934602,300,69,68,6.579264706,3.446539088,-0.488206498,0.214285714,0
6891937524,294,89,26,9.063076923,1.807181178,0,-0.257142857,0
6892004663,300,116,44,8.8475,1.165762131,0,-0.362318841,0
6892009169,300,204.3,107,8.344672897,2.909922003,-0.22263232,-0.291390728,0
6892011406,300,145.6,37,4.352432432,2.972589982,-0.304081828,0.321428571,0
6892017640,299,215.05,89,21.66033708,2.941019211,-0.163880249,-0.175925926,0
6892021085,299,93,40,5.34775,2.942516972,-0.006410256,-0.587628866,0
6892026601,299,189,20,7.294,2.271773952,-0.211908932,-0.459459459,0
6892027783,299,168,48,11.44145833,2.393365331,-0.011532125,0,0
6892029612,299,114,24,12.79708333,2.431490156,0.117647059,0.411764706,0
6892030107,299,46.82,30,4.968333333,2.84509032,-0.229934211,-0.4,0
6892030109,299,214.8,87,5.412873563,3.698346806,0.003738318,0.191780822,1
6892031441,299,49.62,47,6.061914894,2.995157901,-0.061826432,0.342857143,0
6892031487,299,77.79,45,5.451111111,2.834327222,-0.2783859,-0.224137931,0
6892032587,299,109,45,4.244,3.298675533,0,-0.224137931,0
6892033373,299,128.85,32,9.0990625,1.953230346,2.789705882,3.571428571,0
6892033845,299,344,169,10.31846154,3.974689663,0,0.030487805,0
6892035110,299,257.93,109,5.994954128,3.724547702,0.405613079,0.101010101,0
6892037485,299,351.8,60,22.38066667,2.984430631,-0.191078409,-0.2,0
6892038234,299,122,20,19.804,2.107526616,-0.012145749,0.052631579,0
6892048274,299,74.56,31,12.48032258,2.190202611,-0.121376385,-0.162162162,0
6892049057,299,128.74,53,9.33509434,2.289371071,-0.104791044,0.019230769,0
6892049173,299,395.6,72,4.66125,3.091981687,-0.004028197,0.090909091,0
6892049657,299,73.2,46,6.152608696,3.137872818,-0.210100356,-0.06122449,0
6892049731,299,167.11,90,7.253333333,3.527685107,0.02326863,0.343283582,0
6892050483,299,102.55,89,8.180561798,3.379035065,-0.187787106,-0.144230769,0
6892050796,299,65.13,34,5.181764706,2.597249336,-0.646819587,-0.260869565,0
6892051002,299,109.76,31,5.943548387,2.932102005,-0.634620506,-0.483333333,0
6892051025,294,66,14,17.585,1.964913403,0,-0.222222222,0
6892051341,299,54.72,13,8.611538462,2.112793977,-0.248351648,-0.1875,0
6892051933,299,43.01,30,3.959,2.617835775,-0.359589041,-0.302325581,0
6892052123,299,132.88,45,6.188444444,2.947659455,0.799322952,0.5,0
6892052280,299,320.99,52,12.33538462,2.645750821,0.714781773,0.181818182,0
6892053898,299,95.9,43,9.492325581,2.809232857,0.009367435,0.72,0
6892055252,299,341.75,64,25.70546875,2.773415294,0.172987815,-0.146666667,0
6892055896,299,84.14,63,3.415873016,3.289985488,0.294063365,0.536585366,0
6892055923,291,36.82,7,1.322857143,1.368468023,-0.448637317,-0.222222222,0
6892056288,299,44.86,14,4.595714286,2.211720637,-0.340002942,-0.5,0
6892057082,298,101.65,37,5.157567568,2.590965525,-0.247371539,-0.5,0
6892057317,298,92.07,32,7.8228125,2.580488317,-0.410412398,-0.438596491,0
6892057487,298,60.57,57,4.574912281,3.442406888,0.060770578,4.181818182,0
6892063637,297,56,2,4.99,0,-0.441173536,-0.75,0
6892066503,298,143.78,144,7.988541667,4.177819428,0.078296085,-0.01369863,0
6892067262,298,125,59,13.09067797,3.083655578,-0.003904694,-0.157142857,0
6892067275,298,245.65,87,12.6545977,3.132836621,-0.019008826,0.06097561,0
6892067702,298,187.88,18,23.73944444,1.452418328,1.114575127,0.384615385,0
6892068287,298,91,12,6.32,1.313158497,0.22147651,-0.636363636,0
6892073063,298,153.76,43,11.37581395,2.116954959,0.029045643,-0.218181818,0
6892073244,298,129.3,26,3.233846154,2.187800983,-0.043497559,-0.409090909,0
6892073273,298,110.01,36,6.332777778,2.725736151,0.313395416,-0.217391304,0
6892073612,298,156.55,38,11.30631579,2.910194121,-0.098006453,0.027027027,0
6892073760,298,168.42,35,14.50428571,1.934367225,1.268893978,-0.102564103,0
6892108735,298,99.87,68,11.67294118,2.964474413,0.003819479,0.236363636,0
6892109264,298,105.07,19,14.5131579,1.680695651,0.040709192,-0.05,0
6892109330,298,108.46,168,9.48827381,3.777732404,0.095555556,3.666666667,0
6892109663,298,99.49,119,9.771596639,3.03464255,0,0.4,0
6892109702,298,99.59,123,14.20284553,2.643611035,-0.028105787,-0.095588235,0
6892110523,298,109.06,128,11.14585938,3.759086053,-0.104524181,0.406593407,0
6892111799,298,116.4,36,14.47666667,2.267759148,0.003880983,0.125,0
6892111969,298,107.85,82,8.32597561,2.785854798,0.084028546,0.547169811,0
6892112032,298,130.47,80,5.458125,3.261212775,-0.011441127,0.025641026,0
6892112201,298,208.74,91,19.09978022,2.749652308,0.104736703,0.31884058,0
6892112234,298,94.7,43,7.84,2.90043421,0.044101433,-0.203703704,0
6892112346,298,99.7,75,9.818933333,3.075489697,-0.493265565,-0.166666667,0
6892112391,298,99,7,25.33857143,0.89565485,0,-0.887096774,0
6892112437,298,99,42,2.188571429,2.902712546,0,0.135135135,0
6892112588,298,109,37,6.721081081,2.469831837,0,0.681818182,0
6892112753,298,109.48,99,6.191111111,3.480565824,0.105858586,0.207317073,0
6892112978,298,143.71,165,7.966909091,4.09381299,-0.102597727,-0.195121951,0
6892113549,298,104.58,13,2.886923077,2.064498405,0.046009202,-0.628571429,0
6892113855,298,104,138,7.826449275,3.838671732,0.050505051,0.352941177,0
6892114250,298,109,33,28.01606061,1.518969679,-0.178845864,-0.535211268,0
6892115476,298,99,24,6.44,2.471245564,0,-0.368421053,0
6892116362,298,409,40,10.6485,2.691044715,0,0.142857143,0
6892117104,298,89,12,5.746666667,1.944416516,0,0.5,0
6892118198,298,168,53,17.44811321,3.11513342,0,-0.263888889,0
6892118366,297,327.99,143,8.49041958,3.892623363,0.115612245,-0.17816092,0
6892119658,297,109,61,5.180819672,3.027962381,0,0.12962963,0
6892121216,297,134.34,72,7.713472222,3.634439223,-0.250669344,-0.01369863,0
6892125369,297,294,225,5.629644444,4.260725033,0,0.388888889,0
6892125582,297,380.9,20,17.396,1.860078972,0.168763424,0.176470588,0
6892126055,297,222.78,46,11.08782609,1.507861305,-0.026523924,-0.178571429,0
6892126105,297,75.51,62,8.986290323,2.402764235,0.011520429,-0.03125,0
6892127254,297,99,58,8.533448276,3.330674222,0,0,0
6892127895,297,99,69,3.001884058,3.65550403,0,-0.178571429,0
6892128145,297,99.3,48,9.915416667,2.80562585,-0.193535288,-0.157894737,0
6892128445,297,99,31,22.61677419,2.365562014,-0.057142857,-0.243902439,0
6892128539,297,99,88,2.983522727,3.881605395,0,0.833333333,0
6892129529,297,309,60,5.804833333,3.138042475,0,0.538461539,0
6892132558,297,144,37,10.70837838,2.36885255,0,0.088235294,0
6892133029,297,334.51,184,7.37125,3.840216999,0.137789116,-0.136150235,0
6892134421,297,107.45,132,5.347348485,3.569876166,0.070219124,0.419354839,0
6892135564,297,99,37,20.06081081,2.508224106,-0.02173913,-0.362068966,0
6892136009,297,102.75,54,23.29722222,3.095807191,0.02238806,0,0
6892136112,297,6,16,4.2425,2.142107398,-0.322033898,-0.578947368,0
6892136303,297,99,24,27.09458333,2.539379179,-0.042460586,-0.111111111,0
6892137577,297,149,73,10.87684932,3.317988412,0,-0.039473684,0
6892137588,297,160.25,111,13.07945946,3.424663039,0.075503356,0.027777778,0
6892137593,297,146,99,17.19535354,3.871610511,0,-0.168067227,0
6892137597,297,149,26,11.07846154,2.295525555,0,-0.071428571,0
6892137602,297,150,68,11.59647059,2.596499132,-0.098828477,0.114754098,0
6892137608,297,151,68,5.057647059,3.565148626,0.013422819,1.833333333,0
6892138023,297,99,18,15.46333333,1.564163474,0,0.058823529,0
6892139005,297,99,30,7.773,2.747641967,0,-0.189189189,0
6892144050,297,49,22,2.820909091,2.581832382,-0.156336088,-0.352941176,0
6892207564,297,110,13,17.47538462,1.63162224,0.018518519,-0.133333333,0
6892207792,297,108,32,11.9321875,2.57001644,-0.484683653,-0.346938776,0
6892208263,297,296.6,95,8.918526316,3.419513021,0.008089185,0.301369863,0
6892208541,297,99,39,13.88333333,2.515118686,0,0.392857143,0
6892209691,297,371,110,8.845272727,3.827190168,0,-0.009009009,0
6892210407,297,125,12,15.73083333,1.918854597,0,0.2,0
6892210653,297,125,45,4.443777778,3.194644766,0,1.25,0
6892210665,297,125,15,3.133333333,2.391198149,-0.060150376,0.875,0
6892210693,297,349,50,11.5338,2.58708684,-0.054200542,0.162790698,0
6892210699,297,371,26,21.79115385,2.183835095,0,-0.277777778,0
6892210937,297,158.25,64,7.1609375,3.341952587,0.122340426,0,0
6892211170,297,125,17,4.233529412,1.969699479,0,-0.392857143,0
6892211346,297,125,9,8.382222222,1.790026442,0,-0.1,0
6892211354,297,125,42,9.201666667,2.959805683,0,-0.176470588,0
6892211363,297,125,9,3.462222222,1.501399908,0,-0.181818182,0
6892211390,297,125,3,0.866666667,0.271189373,-0.007936508,-0.625,0
6892211394,297,125,11,4.077272727,2.166040663,0,1.75,0
6892211437,297,125,7,4.157142857,1.685639329,0,-0.125,0
6892211547,297,279,4,2.1625,0.984720542,0,-0.5,0
6892211555,297,125,12,14.32083333,1.959114585,0,-0.076923077,0
6892211628,297,288,7,15.61,1.221449648,0,0.75,0
6892211631,297,279,11,43.10090909,1.14103079,0,0.222222222,0
6892211635,297,279,10,16.068,1.33996949,0,0.25,0
6892211748,297,279,9,42.34333333,1.021812779,0,0.285714286,0
6892212476,297,279,15,16.674,2.017430382,0,-0.464285714,0
6892213984,297,52.52,37,4.82027027,2.618548072,0.33231862,0.681818182,0
6892218307,296,206.58,84,10.62214286,3.095694059,-0.097706923,-0.282051282,0
6892218963,296,210,22,13.91272727,2.1210701,0.004784689,0.1,0
6892218986,296,291.68,78,13.27769231,3.04936091,-0.07900221,0.21875,0
6892219391,296,330.9,75,4.4372,3.531380282,-0.567377463,-0.137931034,0
6892219735,296,129.65,31,17.62774194,1.96423305,0.246634615,-0.03125,0
6892220124,296,296.89,45,7.466222222,2.614651362,0.025916583,0.153846154,0
6892223863,296,194,43,6.886511628,2.936946095,0,-0.245614035,0
6892226844,296,152.47,36,15.32277778,2.598205612,-0.027490751,-0.265306122,0
6892226896,296,149,82,6.216829268,3.392844358,0,0.123287671,0
6892229506,296,49,10,2.979,1.940967368,0,-0.6,0
6892229536,296,168,50,12.9164,2.585686531,0,0.086956522,0
6892230422,296,89,85,3.929058824,3.697481606,0,-0.065934066,0
6892230712,296,89,17,3.563529412,1.847733305,0,-0.484848485,0
6892231108,296,114.3,44,8.860454546,2.473026443,0.154545455,1.095238095,0
6892231477,296,168,54,3.887037037,3.249884643,0,0.038461539,0
6892231491,296,115,39,22.91076923,2.083460045,0,0.054054054,0
6892231851,296,124.98,65,14.01692308,2.177326588,-0.118244673,-0.17721519,0
6892232612,296,152.03,55,9.603454546,2.874848913,0.584801418,-0.303797468,0
6892234854,296,120,2,0.415,0,0,-0.9375,0
6892238251,296,94,46,8.544782609,3.094038226,-0.035402771,0.095238095,0
6892238325,296,188,49,8.302040816,2.162689047,0,0.633333333,0
6892238623,296,161.78,138,11.54268116,4.277965429,-0.301648968,-0.142857143,0
6892238878,296,132.3,31,10.29580645,2.357176095,0,-0.261904762,0
6892239820,296,299,65,11.45215385,3.258607935,0,0.015625,0
6892244001,296,296,52,12.95865385,2.552184454,0.024221453,-0.071428571,0
6892250154,280,336.2,50,13.1554,3.180040758,0.124414716,-0.074074074,0
6892284904,296,154,58,8.15,2.480213682,0,0,0
6892286429,296,138.74,104,13.76788462,3.257701662,-0.135630179,-0.00952381,0
